n,trial_index,total_s,read_s,compute_s,write_s
2000,44,0.017071709,0.003166283,0.013822129,7.3635e-05
2000,45,0.017080557,0.00313506,0.013822129,0.00011391
2000,46,0.017330242,0.003231069,0.013995231,9.367e-05
2000,47,0.017100593,0.003145433,0.013857319,8.8382e-05
2000,48,0.017233725,0.003302161,0.013848064,7.4753e-05
2000,49,0.017920539,0.003796753,0.014045067,6.9363e-05
2000,50,0.017507209,0.002924123,0.014390864,0.000182968
2000,51,0.01698353,0.003025015,0.013892203,5.6242e-05
2000,52,0.018515209,0.003747222,0.014697504,6.1328e-05
2000,53,0.017674616,0.003479738,0.014129685,5.6039e-05
2000,54,0.017477247,0.003571867,0.013839683,5.5455e-05
2000,55,0.017569987,0.003826919,0.013668756,6.0423e-05
2000,56,0.017587323,0.003646664,0.013874153,5.7584e-05
2000,57,0.01638515,0.002683243,0.013641991,5.0994e-05
2000,58,0.017128271,0.003148176,0.013923829,4.7547e-05
2000,59,0.019085122,0.003540619,0.015435112,0.000100265
2000,60,0.017497297,0.003170175,0.014248146,6.7925e-05
2000,61,0.01758935,0.003133677,0.014363213,8.3132e-05
2000,62,0.016480246,0.002796688,0.013614518,5.657e-05
2000,63,0.017420248,0.00331008,0.014045385,5.3732e-05
2000,64,0.017772647,0.00349287,0.014192792,7.6238e-05
2000,65,0.017571203,0.003350632,0.014139872,7.1574e-05
2000,66,0.017158077,0.00285924,0.014215806,7.2994e-05
2000,67,0.017133645,0.003003099,0.014034233,8.6174e-05
2000,68,0.01726037,0.003120903,0.01403109,9.9252e-05
2000,69,0.017357798,0.003725031,0.01352003,0.000103611
2000,70,0.016710786,0.002996814,0.013637125,6.7216e-05
2000,71,0.017896534,0.003356107,0.014429516,0.000100265
2000,72,0.017543729,0.003302071,0.014154877,7.7861e-05
2000,73,0.017833881,0.00365224,0.014103071,6.9345e-05
2000,74,0.016899353,0.003032905,0.013786256,7.1372e-05
2000,75,0.017155137,0.003178691,0.013882162,8.4957e-05
2000,76,0.017117119,0.003229381,0.013796901,7.7657e-05
2000,77,0.017881733,0.004132684,0.013665613,7.3906e-05
2000,78,0.01726402,0.003343333,0.013841103,6.9953e-05
2000,79,0.01696738,0.003277233,0.013608536,7.3399e-05
2000,80,0.017237053,0.003347084,0.013807546,7.2893e-05
2000,81,0.017530246,0.003519735,0.013927378,7.4413e-05
2000,82,0.017209072,0.003472898,0.013654664,7.2994e-05
2000,83,0.017448128,0.003417747,0.013933056,8.8607e-05
2000,84,0.017476108,0.003212754,0.014176268,7.8063e-05
2000,85,0.016596023,0.002764551,0.013748644,7.4413e-05
2000,86,0.017116207,0.003055209,0.013979792,7.1575e-05
2000,87,0.017038144,0.003146553,0.013811297,7.0358e-05
2000,88,0.017135064,0.002745288,0.014294782,8.6174e-05
2000,89,0.019065555,0.003755445,0.015214508,8.6275e-05
2000,90,0.017838646,0.003275408,0.014462567,9.1648e-05
2000,91,0.017150778,0.002835517,0.014204654,8.3437e-05
2000,92,0.017207855,0.003062407,0.014060086,7.5022e-05
2000,93,0.017018476,0.00310813,0.013840292,6.0221e-05
2000,94,0.017848378,0.0038549,0.01390325,7.9686e-05
2000,95,0.017799918,0.003419977,0.014298837,7.1676e-05
2000,96,0.017650382,0.003435792,0.014129531,7.6137e-05
2000,97,0.016779623,0.002829839,0.013862697,7.7354e-05
2000,98,0.017533794,0.003378715,0.014065256,7.9179e-05
2000,99,0.017118336,0.003042233,0.013998953,6.8331e-05
2000,100,0.017057203,0.003272367,0.013703022,7.2994e-05
2000,101,0.017037332,0.003241851,0.013712147,7.046e-05
2000,102,0.017406359,0.003538796,0.013788791,6.9648e-05
2000,103,0.017341678,0.00342829,0.013833601,7.0662e-05
2000,104,0.01668473,0.002857517,0.013746211,7.1473e-05
2000,105,0.017472155,0.003756966,0.013636213,6.8432e-05
2000,106,0.01767816,0.003460935,0.01413754,7.0865e-05
2000,107,0.016809935,0.002736469,0.013985165,7.8063e-05
2000,108,0.016770787,0.002847784,0.013844328,7.0364e-05
2000,109,0.016518826,0.002724662,0.013716016,6.814e-05
2000,110,0.017043013,0.003289389,0.013675678,6.9151e-05
2000,111,0.017400391,0.003249253,0.014057521,8.3608e-05
2000,112,0.016828688,0.003188393,0.01355881,7.3194e-05
2000,113,0.016891974,0.003011979,0.013795276,7.4509e-05
2000,114,0.016847693,0.003099226,0.013670017,6.9959e-05
2000,115,0.017210834,0.003258656,0.01386948,7.4003e-05
3000,1,0.039136118,0.0077237,0.031289787,0.000109286
3000,2,0.041367125,0.010505482,0.030732642,0.000115654
3000,3,0.037299895,0.006563715,0.030621335,0.000101097
3000,4,0.036782987,0.006352119,0.030329873,8.9066e-05
3000,5,0.03847353,0.006586058,0.03176201,0.000113026
3000,6,0.038583927,0.00657716,0.031832172,0.000161047
3000,7,0.036938878,0.006323307,0.030510431,9.22e-05
3000,8,0.037386839,0.006723751,0.030556633,9.3009e-05
3000,9,0.038067827,0.006222008,0.031715001,0.000117171
3000,10,0.04201384,0.007443258,0.034440876,0.000115857
3000,11,0.038156692,0.006640043,0.031345997,0.000155993
3000,12,0.037895356,0.006942828,0.030839603,9.9176e-05
3000,13,0.038434607,0.007243996,0.03104028,0.000105242
3000,14,0.038471608,0.007432339,0.030939285,8.7651e-05
3000,15,0.039983007,0.006684021,0.033173829,0.000108882
3000,16,0.039214117,0.007002391,0.032036047,0.000162366
3000,17,0.037774227,0.00715016,0.030482878,0.000128884
3000,18,0.038061847,0.006689484,0.031229157,0.000129086
3000,19,0.037712003,0.006829361,0.030764145,0.00010458
3000,20,0.036810821,0.006453196,0.030264643,7.9771e-05
3000,21,0.038570325,0.006745253,0.031717971,9.3587e-05
3000,22,0.037045193,0.006543355,0.030395644,9.2982e-05
3000,23,0.03783282,0.007073112,0.030611965,0.000133624
3000,24,0.039188426,0.006851749,0.032214649,0.000109017
3000,25,0.037417122,0.006841665,0.03045817,0.000105084
3000,26,0.037456251,0.006846103,0.03049024,0.000107606
3000,27,0.037493263,0.006844186,0.030536832,9.9437e-05
3000,28,0.038446584,0.008166209,0.030175694,9.1268e-05
3000,29,0.037117602,0.006231733,0.030782702,9.1268e-05
3000,30,0.036685467,0.006352953,0.030202923,0.000116985
3000,31,0.038079394,0.00662,0.031345637,0.000100546
3000,32,0.03749881,0.005997765,0.03139707,9.2175e-05
3000,33,0.038148375,0.006566247,0.03145284,0.000115673
3000,34,0.0389358,0.006965708,0.031857041,9.8932e-05
3000,35,0.037037932,0.006610116,0.03032737,8.8747e-05
3000,36,0.03753693,0.006845295,0.030588669,9.0562e-05
3000,37,0.03805035,0.007097315,0.030797223,0.000142599
3000,38,0.037202013,0.006780148,0.030317286,8.7839e-05
3000,39,0.03677149,0.006334296,0.030338363,8.6629e-05
3000,40,0.037714525,0.006866776,0.030742261,9.1671e-05
3000,41,0.037332213,0.006431615,0.030797426,9.0467e-05
3000,42,0.037639194,0.006420574,0.031113159,9.0065e-05
3000,43,0.037097496,0.006410913,0.030582732,9.1474e-05
3000,44,0.037397881,0.006928661,0.030372815,8.3524e-05
3000,45,0.037145598,0.006668831,0.030379859,8.3826e-05
3000,46,0.037028664,0.006617912,0.03031948,7.9197e-05
3000,47,0.037222883,0.006424498,0.030697854,7.648e-05
3000,48,0.037240896,0.006582187,0.030573776,7.1247e-05
3000,49,0.038132287,0.006462638,0.031568013,8.9462e-05
3000,50,0.038668249,0.00736711,0.031186519,0.000100833
3000,51,0.03771346,0.006355163,0.031242873,0.000102946
3000,52,0.037307313,0.006350031,0.030857053,8.7549e-05
3000,53,0.036817641,0.006262683,0.03045332,8.9058e-05
4000,1,0.06718532,0.012040827,0.054994038,9.9839e-05
4000,2,0.071748571,0.016942099,0.054655712,0.000134792
4000,3,0.068042597,0.012477593,0.055433627,0.000113398
4000,4,0.070670136,0.011879165,0.056510356,0.002234211
4000,5,0.070553926,0.014128644,0.056175686,0.000228805
4000,6,0.068962939,0.012068497,0.056710736,0.00013439
4000,7,0.069465144,0.011960422,0.057358983,0.000127158
4000,8,0.075752353,0.011776113,0.063795648,0.000161811
4000,9,0.068101557,0.012497179,0.055449899,0.0001367
4000,10,0.066513784,0.011497088,0.054858803,0.000137704
4000,11,0.07187804,0.012774598,0.058932994,0.000153574
4000,12,0.070230404,0.012804228,0.057260651,0.000145439
4000,13,0.067604172,0.012238643,0.055226417,0.000122438
4000,14,0.068455912,0.012575825,0.055729627,0.000131879
4000,15,0.066905516,0.011542092,0.055216234,0.000128213
4000,16,0.068466369,0.011286791,0.056924253,0.000237881
4000,17,0.068272093,0.012500859,0.055612045,0.000130519
4000,18,0.067697789,0.012219771,0.055301687,0.000155179
4000,19,0.067991508,0.011767767,0.056081794,0.000126008
4000,20,0.069890249,0.012098776,0.057609428,0.000163299
4000,21,0.067951109,0.011344532,0.05641992,0.000156683
4000,22,0.07031218,0.011636546,0.058385725,0.000271865
4000,23,0.069308327,0.012011863,0.057153113,0.000126008
4000,24,0.0662296,0.012168647,0.053919007,0.000123402
4000,25,0.069407469,0.011034574,0.0582117,0.000135731
4000,26,0.065506031,0.011168201,0.05418195,0.000138238
4000,27,0.065040294,0.010631388,0.05423949,0.000148764
4000,28,0.064734144,0.010629184,0.053893745,0.00019237
4000,29,0.064957691,0.010438918,0.054383342,0.000113077
4000,30,0.065114511,0.01063267,0.054346906,0.000117117
5000,1,0.10359985,0.018742425,0.084712682,0.000106806
5000,2,0.109408164,0.025462003,0.0836879,0.000230535
5000,3,0.100584318,0.016164287,0.084181098,0.00021294
5000,4,0.103912689,0.018269599,0.085481734,0.000134363
5000,5,0.102377717,0.016253762,0.085953702,0.00014276
5000,6,0.101272426,0.016717833,0.084339154,0.000188147
5000,7,0.101920645,0.017577493,0.084147007,0.000168253
5000,8,0.10347831,0.016946169,0.08635749,0.000147759
5000,9,0.105181334,0.016469202,0.088475099,0.000206942
5000,10,0.103509102,0.018648594,0.084682758,0.000146559
5000,11,0.100868239,0.016994255,0.083605159,0.000241832
5000,12,0.101988707,0.017292672,0.08452634,0.000140603
5000,13,0.101086618,0.016894421,0.084014445,0.000152088
5000,14,0.101217036,0.017106426,0.083869847,0.000212503
5000,15,0.103322198,0.01733221,0.085826016,0.000137807
5000,16,0.104189388,0.017187113,0.086802553,0.000171461
5000,17,0.100923746,0.016818028,0.083912387,0.000163871
5000,18,0.10425909,0.017594444,0.086489291,0.000147395
5000,19,0.104712458,0.01943897,0.084994377,0.000220992
5000,20,0.102707356,0.017907108,0.084649359,0.000126224
6000,1,0.155973211,0.026867479,0.128890028,0.000105957
6000,2,0.158442791,0.036248916,0.122009372,0.000153603
6000,3,0.143390153,0.023242064,0.119881152,0.000236635
6000,4,0.145228211,0.024385467,0.120572816,0.000238928
6000,5,0.144139431,0.022141222,0.121643953,0.000321461
6000,6,0.14771567,0.024975858,0.122574446,0.00013297
6000,7,0.145916852,0.022676193,0.123010453,0.000198708
6000,8,0.143767606,0.023194473,0.120312969,0.000230481
6000,9,0.143954462,0.022593468,0.121114476,0.000217733
6000,10,0.146457886,0.024810434,0.121102922,0.000513554
6000,11,0.144610049,0.023191386,0.121255514,0.000132273
6000,12,0.146403304,0.023585316,0.122623861,0.00015289
6000,13,0.148238192,0.023007817,0.124906067,0.000290741
6000,14,0.148725862,0.022898552,0.125524099,0.000272833
7000,1,0.222088039,0.040042807,0.181770371,0.000200205
7000,2,0.212053107,0.046813912,0.165062747,0.000139269
7000,3,0.195687198,0.030874629,0.164488267,0.000256838
7000,4,0.198542455,0.031561621,0.166781226,0.000166125
7000,5,0.197690071,0.030738052,0.166629309,0.000274324
7000,6,0.196971026,0.032031678,0.164737851,0.000163839
7000,7,0.205138562,0.030914708,0.174047992,0.000141385
7000,8,0.238308826,0.052367889,0.185493829,0.000410759
7000,9,0.246840657,0.067006088,0.179609327,0.000179757
7000,10,0.251358908,0.063037336,0.187999997,0.00028195
8000,1,0.274559423,0.047072749,0.227203796,0.000200805
8000,2,0.276482174,0.059375815,0.216894939,0.000170248
8000,3,0.264033744,0.042200032,0.221510976,0.000283845
8000,4,0.258538092,0.04280592,0.215368561,0.000306764
8000,5,0.25665826,0.042383971,0.213996459,0.00023656
8000,6,0.256468858,0.042041231,0.21410061,0.000287243
8000,7,0.259854584,0.040063058,0.219578573,0.000175858
8000,8,0.259888903,0.041362003,0.21827338,0.000216226
9000,1,0.344054613,0.064653767,0.279132537,0.000225755
9000,2,0.352164833,0.07347083,0.278469067,0.000175935
9000,3,0.335799023,0.062319114,0.27305088,0.000392235
9000,4,0.325468604,0.052702156,0.272457022,0.000272928
9000,5,0.321934277,0.05045615,0.271266909,0.000174127
9000,6,0.32474735,0.052421676,0.272074102,0.000170855
10000,1,0.584267981,0.211147043,0.372880497,0.000189141
10000,2,0.468844815,0.115182626,0.353194384,0.000418974
10000,3,0.424228499,0.066339855,0.357266129,0.000568538
10000,4,0.422213817,0.071153969,0.35027989,0.000728282
10000,5,0.412791447,0.063634095,0.348461297,0.000635367
