n,p,a,b,answer,time_seconds,speedup,efficiency
1600000000,14,10.0,20.0,2333.333333333297,0.127377,4.826711258704476,0.3447650899074626
1600000000,15,10.0,20.0,2333.333333333309,0.078752,7.806938236489232,0.5204625490992821
1600000000,16,10.0,20.0,2333.333333333325,0.090822,6.769417101583317,0.4230885688489573
1600000000,17,10.0,20.0,2333.333333333338,0.104364,5.891035222873788,0.34653148369845815
1600000000,18,10.0,20.0,2333.333333333339,0.071912,8.549504950495049,0.4749724972497249
1600000000,19,10.0,20.0,2333.333333333352,0.090862,6.766437014373446,0.3561282639143919
1600000000,20,10.0,20.0,2333.333333333338,0.082363,7.464662530505202,0.3732331265252601
1700000000,1,10.0,20.0,2333.333333333232,0.640003,1.0,1.0
1700000000,2,10.0,20.0,2333.333333333341,0.3253,1.9674239163848757,0.9837119581924378
1700000000,3,10.0,20.0,2333.333333333527,0.219489,2.9158773332604366,0.9719591110868122
1700000000,4,10.0,20.0,2333.333333333435,0.172603,3.707948297538281,0.9269870743845703
1700000000,5,10.0,20.0,2333.333333333378,0.131086,4.882313900797949,0.9764627801595898
1700000000,6,10.0,20.0,2333.333333333428,0.109768,5.830506158443262,0.9717510264072103
1700000000,7,10.0,20.0,2333.333333333345,0.094265,6.789402217153769,0.9699146024505384
1700000000,8,10.0,20.0,2333.333333333246,0.094744,6.755076838638859,0.8443846048298573
1700000000,9,10.0,20.0,2333.333333333286,0.108213,5.9142894106992685,0.6571432678554743
1700000000,10,10.0,20.0,2333.333333333335,0.100346,6.377962250612879,0.6377962250612879
1700000000,11,10.0,20.0,2333.333333333367,0.106017,6.036795985549487,0.5487996350499533
1700000000,12,10.0,20.0,2333.333333333368,0.09918,6.452944141964105,0.5377453451636754
1700000000,13,10.0,20.0,2333.333333333379,0.138819,4.610341523854804,0.35464165568113876
1700000000,14,10.0,20.0,2333.333333333298,0.091715,6.978171509567682,0.49844082211197727
1700000000,15,10.0,20.0,2333.333333333323,0.086248,7.420496707170021,0.4946997804780014
1700000000,16,10.0,20.0,2333.333333333304,0.082834,7.7263321824371625,0.48289576140232265
1700000000,17,10.0,20.0,2333.333333333338,0.099345,6.442226584126026,0.37895450494858973
1700000000,18,10.0,20.0,2333.333333333314,0.102162,6.264589573422603,0.3480327540790335
1700000000,19,10.0,20.0,2333.333333333356,0.075271,8.502650423137728,0.44750791700724885
1700000000,20,10.0,20.0,2333.333333333361,0.068327,9.366765700235632,0.4683382850117816
1800000000,1,10.0,20.0,2333.333333333607,0.680898,1.0,1.0
1800000000,2,10.0,20.0,2333.333333333246,0.345123,1.9729140045722828,0.9864570022861414
1800000000,3,10.0,20.0,2333.333333333267,0.23242,2.9296015833405042,0.9765338611135014
1800000000,4,10.0,20.0,2333.333333333388,0.175065,3.889401079599006,0.9723502698997515
1800000000,5,10.0,20.0,2333.333333333137,0.140336,4.85191255273059,0.9703825105461179
1800000000,6,10.0,20.0,2333.333333333176,0.118765,5.733153706900182,0.955525617816697
1800000000,7,10.0,20.0,2333.333333333259,0.108145,6.296157936104304,0.8994511337291863
1800000000,8,10.0,20.0,2333.333333333311,0.128364,5.304431148920258,0.6630538936150322
1800000000,9,10.0,20.0,2333.333333333282,0.123721,5.503495768705394,0.6114995298561549
1800000000,10,10.0,20.0,2333.333333333241,0.104447,6.519076660890212,0.6519076660890212
1800000000,11,10.0,20.0,2333.33333333327,0.108551,6.272609188307801,0.5702371989370728
1800000000,12,10.0,20.0,2333.33333333328,0.101968,6.67756551074847,0.5564637925623724
1800000000,13,10.0,20.0,2333.333333333357,0.106263,6.407667767708422,0.49289752059295555
1800000000,14,10.0,20.0,2333.33333333332,0.09456,7.200697969543147,0.5143355692530819
1800000000,15,10.0,20.0,2333.333333333303,0.123614,5.508259582247965,0.3672173054831977
1800000000,16,10.0,20.0,2333.333333333295,0.108175,6.294411832678531,0.3934007395424082
1800000000,17,10.0,20.0,2333.333333333303,0.122285,5.568123645582042,0.3275366850342378
1800000000,18,10.0,20.0,2333.33333333331,0.101621,6.700367050117594,0.37224261389542185
1800000000,19,10.0,20.0,2333.333333333277,0.103462,6.581140901973671,0.3463758369459827
1800000000,20,10.0,20.0,2333.33333333328,0.106116,6.416544159221983,0.32082720796109915
1900000000,1,10.0,20.0,2333.333333333279,0.717432,1.0,1.0
1900000000,2,10.0,20.0,2333.333333333238,0.35358,2.029051416935347,1.0145257084676735
1900000000,3,10.0,20.0,2333.333333333208,0.246022,2.9161294518376404,0.9720431506125468
1900000000,4,10.0,20.0,2333.333333333215,0.184122,3.8965034053507996,0.9741258513376999
1900000000,5,10.0,20.0,2333.333333333334,0.149021,4.814301340079586,0.9628602680159173
1900000000,6,10.0,20.0,2333.333333333232,0.125201,5.730241771231858,0.9550402952053098
1900000000,7,10.0,20.0,2333.333333333369,0.108124,6.635270615219563,0.9478958021742232
1900000000,8,10.0,20.0,2333.333333333344,0.124354,5.769271595606091,0.7211589494507614
1900000000,9,10.0,20.0,2333.333333333277,0.119179,6.019785364871328,0.6688650405412587
1900000000,10,10.0,20.0,2333.333333333252,0.114377,6.272519824789948,0.6272519824789948
1900000000,11,10.0,20.0,2333.33333333338,0.151435,4.737557367847591,0.4306870334406901
1900000000,12,10.0,20.0,2333.333333333268,0.132994,5.394468923410078,0.44953907695083983
1900000000,13,10.0,20.0,2333.333333333242,0.108653,6.602965403624382,0.5079204156634141
1900000000,14,10.0,20.0,2333.333333333348,0.104818,6.844549600259497,0.4888964000185355
1900000000,15,10.0,20.0,2333.333333333204,0.098661,7.271687900994314,0.48477919339962094
1900000000,16,10.0,20.0,2333.333333333305,0.089993,7.972086717855833,0.49825541986598954
1900000000,17,10.0,20.0,2333.333333333324,0.130265,5.5074809043104445,0.3239694649594379
1900000000,18,10.0,20.0,2333.333333333334,0.118957,6.031019612128753,0.33505664511826405
1900000000,19,10.0,20.0,2333.333333333269,0.078949,9.087284196126612,0.4782781155856112
1900000000,20,10.0,20.0,2333.333333333306,0.079399,9.035781307069358,0.4517890653534679
2000000000,1,10.0,20.0,2333.333333333449,0.754936,1.0,1.0
2000000000,2,10.0,20.0,2333.333333333353,0.383077,1.9707160701373354,0.9853580350686677
2000000000,3,10.0,20.0,2333.333333333205,0.255992,2.94906090815338,0.9830203027177933
2000000000,4,10.0,20.0,2333.333333333381,0.196146,3.8488472872248227,0.9622118218062057
2000000000,5,10.0,20.0,2333.333333333416,0.157627,4.789382529642765,0.957876505928553
2000000000,6,10.0,20.0,2333.333333333314,0.132926,5.679370476806645,0.9465617461344409
2000000000,7,10.0,20.0,2333.333333333294,0.110652,6.822615045367459,0.9746592921953513
2000000000,8,10.0,20.0,2333.333333333359,0.098957,7.628929737158564,0.9536162171448205
2000000000,9,10.0,20.0,2333.333333333359,0.132071,5.716137532085016,0.6351263924538907
2000000000,10,10.0,20.0,2333.333333333283,0.115655,6.527482599109421,0.6527482599109421
2000000000,11,10.0,20.0,2333.333333333352,0.120388,6.270857560554209,0.5700779600503826
2000000000,12,10.0,20.0,2333.333333333346,0.107488,7.023444477523073,0.5852870397935894
2000000000,13,10.0,20.0,2333.333333333423,0.115317,6.546614983046732,0.5035857679266716
2000000000,14,10.0,20.0,2333.333333333384,0.13755,5.488447837150128,0.3920319883678663
2000000000,15,10.0,20.0,2333.333333333385,0.099982,7.5507191294433005,0.50338127529622
2000000000,16,10.0,20.0,2333.333333333341,0.092444,8.166414261607027,0.5104008913504392
2000000000,17,10.0,20.0,2333.333333333403,0.091623,8.239590495836199,0.48468179387271754
2000000000,18,10.0,20.0,2333.333333333407,0.104408,7.230633667918168,0.40170187043989825
2000000000,19,10.0,20.0,2333.333333333423,0.08279,9.118685831622177,0.47993083324327246
2000000000,20,10.0,20.0,2333.333333333337,0.080591,9.367497611395814,0.4683748805697907
